REPORTER_LAB,PARTNER_LAB,PRODUCT,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Austria","All countries of the world",73,"ARTICLES OF IRON OR STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5670827256
"Austria","All countries of the world",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2307406664
"Austria","All countries of the world",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2574178109
"Austria","All countries of the world",75,"NICKEL AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",606585883
"Austria","All countries of the world",75,"NICKEL AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",387398322
"Austria","All countries of the world",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",4546377410
"Austria","All countries of the world",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3945316456
"Austria","All countries of the world",78,"LEAD AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",101050796
"Austria","All countries of the world",78,"LEAD AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",90196909
"Austria","All countries of the world",79,"ZINC AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",300727485
"Austria","All countries of the world",79,"ZINC AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",358873779
"Austria","All countries of the world",80,"TIN AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",98518505
"Austria","All countries of the world",80,"TIN AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",102982122
"Austria","All countries of the world",81,"OTHER BASE METALS; CERMETS; ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",453259692
"Austria","All countries of the world",81,"OTHER BASE METALS; CERMETS; ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",453892647
"Austria","All countries of the world",82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1119239978
"Austria","All countries of the world",82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1209943005
"Austria","All countries of the world",83,"MISCELLANEOUS ARTICLES OF BASE METAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1061612991
"Austria","All countries of the world",83,"MISCELLANEOUS ARTICLES OF BASE METAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1059964855
"Austria","All countries of the world",59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",191909932
"Austria","All countries of the world",59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",157159745
"Austria","All countries of the world",71,"NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",4636618429
"Austria","All countries of the world",71,"NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5764274218
"Austria","All countries of the world",84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",25692875714
"Austria","All countries of the world",84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",23353126031
"Austria","All countries of the world",85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",25065395926
"Austria","All countries of the world",85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",20874938007
"Austria","All countries of the world",28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1286677038
"Austria","All countries of the world",28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1017767923
"Austria","All countries of the world",29,"ORGANIC CHEMICALS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",5983820149
"Austria","All countries of the world",29,"ORGANIC CHEMICALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4819085925
"Austria","All countries of the world",30,"PHARMACEUTICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",10443959156
"Austria","All countries of the world",30,"PHARMACEUTICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",9130883221
"Austria","All countries of the world",31,"FERTILISERS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",257878954
"Austria","All countries of the world",31,"FERTILISERS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",272296357
"Austria","All countries of the world",32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1087854970
"Austria","All countries of the world",32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1144043209
"Austria","All countries of the world",33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1497816004
"Austria","All countries of the world",33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1205307464
"Austria","All countries of the world",34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1065656561
"Austria","All countries of the world",34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",927563086
"Austria","All countries of the world",35,"ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",323666254
"Austria","All countries of the world",35,"ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",297721716
"Austria","All countries of the world",36,"EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",39593827
"Austria","All countries of the world",36,"EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",35275694
"Austria","All countries of the world",37,"PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",71503380
"Austria","All countries of the world",37,"PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",57391358
"Austria","All countries of the world",38,"MISCELLANEOUS CHEMICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2374968541
"Austria","All countries of the world",38,"MISCELLANEOUS CHEMICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2543400563
"Austria","All countries of the world",10,"CEREALS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",747400081
"Austria","All countries of the world",10,"CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",629470192
"Austria","All countries of the world",12,"OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",646608038
"Austria","All countries of the world",12,"OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",637643673
"Austria","All countries of the world",1512,"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",102506357
"Austria","All countries of the world",1512,"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",117723435
"Austria","All countries of the world",25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",597088787
"Austria","All countries of the world",25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",558824095
"Austria","All countries of the world",26,"ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1405478049
"Austria","All countries of the world",26,"ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1771352257
"Austria","All countries of the world",44,"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2961347523
"Austria","All countries of the world",44,"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3719972235
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",2710,"Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",19938
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",72,"IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",4820362
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",72,"IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",58700275
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",73,"ARTICLES OF IRON OR STEEL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",3961748
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",73,"ARTICLES OF IRON OR STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5028548
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",219495
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",589308
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",75,"NICKEL AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",193
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",141436
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",367176
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",78,"LEAD AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",30
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",81,"OTHER BASE METALS; CERMETS; ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2151
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",81,"OTHER BASE METALS; CERMETS; ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2529834
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",8490
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",12405
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",83,"MISCELLANEOUS ARTICLES OF BASE METAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",612112
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",83,"MISCELLANEOUS ARTICLES OF BASE METAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1159404
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",3127
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",6259
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",71,"NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",15066
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",71,"NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",113956
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",8632028
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3655254
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",3710149
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2498472
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",171970
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1644600
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",29,"ORGANIC CHEMICALS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2383123
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",29,"ORGANIC CHEMICALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",53364
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",30,"PHARMACEUTICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",44415
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",30,"PHARMACEUTICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",30194
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",31,"FERTILISERS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",428
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",14291
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",382783
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",63647
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",17444
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",30592
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",306472
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",35,"ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",55
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",35,"ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1795
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",36,"EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",194421
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",37,"PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",680
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",37,"PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",10
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",38,"MISCELLANEOUS CHEMICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1327996
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",38,"MISCELLANEOUS CHEMICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",16898
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",10,"CEREALS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",97921231
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",10,"CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",155388259
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",12,"OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",317280487
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",12,"OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",282239122
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",1512,"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",3460848
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",1512,"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3445573
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",55
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",54
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",26,"ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",248051
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",26,"ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",19408924
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",44,"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",27988432
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ukraine",44,"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",36780614
"Belgium (incl. Luxembourg 'LU' -> 1998)","Russian Federation (Russia)",2709,"Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3167741
"Belgium (incl. Luxembourg 'LU' -> 1998)","Russian Federation (Russia)",2710,"Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",521681624
"Belgium (incl. Luxembourg 'LU' -> 1998)","Russian Federation (Russia)",2710,"Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2412193495
