ISO,COUNTRY,YEAR,GID_1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS
UKR,Ukraine,2024,UKR.27_1,Explosions/Remote violence,Shelling/artillery/missile attack,2
UKR,Ukraine,2024,UKR.27_1,Protests,Peaceful protest,15
UKR,Ukraine,2024,UKR.2_1,Battles,Armed clash,1
UKR,Ukraine,2024,UKR.2_1,Explosions/Remote violence,Air/drone strike,833
UKR,Ukraine,2024,UKR.2_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2024,UKR.2_1,Explosions/Remote violence,Remote explosive/landmine/IED,4
UKR,Ukraine,2024,UKR.2_1,Explosions/Remote violence,Shelling/artillery/missile attack,1547
UKR,Ukraine,2024,UKR.2_1,Protests,Peaceful protest,5
UKR,Ukraine,2024,UKR.3_1,Battles,Armed clash,1
UKR,Ukraine,2024,UKR.3_1,Explosions/Remote violence,Air/drone strike,1
UKR,Ukraine,2024,UKR.3_1,Protests,Peaceful protest,5
UKR,Ukraine,2024,UKR.4_1,Explosions/Remote violence,Air/drone strike,69
UKR,Ukraine,2024,UKR.4_1,Explosions/Remote violence,Remote explosive/landmine/IED,2
UKR,Ukraine,2024,UKR.4_1,Explosions/Remote violence,Shelling/artillery/missile attack,53
UKR,Ukraine,2024,UKR.4_1,Violence against civilians,Abduction/forced disappearance,4
UKR,Ukraine,2024,UKR.4_1,Violence against civilians,Attack,2
UKR,Ukraine,2024,UKR.5_1,Battles,Armed clash,10
UKR,Ukraine,2024,UKR.5_1,Explosions/Remote violence,Air/drone strike,812
UKR,Ukraine,2024,UKR.5_1,Explosions/Remote violence,Chemical weapon,4
UKR,Ukraine,2024,UKR.5_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2024,UKR.5_1,Explosions/Remote violence,Remote explosive/landmine/IED,5
UKR,Ukraine,2024,UKR.5_1,Explosions/Remote violence,Shelling/artillery/missile attack,570
UKR,Ukraine,2024,UKR.5_1,Protests,Peaceful protest,22
UKR,Ukraine,2024,UKR.5_1,Violence against civilians,Attack,2
UKR,Ukraine,2024,UKR.6_1,Battles,Armed clash,11302
UKR,Ukraine,2024,UKR.6_1,Battles,Government regains territory,1
UKR,Ukraine,2024,UKR.6_1,Battles,Non-state actor overtakes territory,157
UKR,Ukraine,2024,UKR.6_1,Explosions/Remote violence,Air/drone strike,3346
UKR,Ukraine,2024,UKR.6_1,Explosions/Remote violence,Remote explosive/landmine/IED,96
UKR,Ukraine,2024,UKR.6_1,Explosions/Remote violence,Shelling/artillery/missile attack,4164
UKR,Ukraine,2024,UKR.6_1,Violence against civilians,Abduction/forced disappearance,4
UKR,Ukraine,2024,UKR.6_1,Violence against civilians,Attack,28
UKR,Ukraine,2024,UKR.6_1,Violence against civilians,Sexual violence,1
UKR,Ukraine,2024,UKR.7_1,Explosions/Remote violence,Air/drone strike,18
UKR,Ukraine,2024,UKR.7_1,Explosions/Remote violence,Shelling/artillery/missile attack,1
UKR,Ukraine,2024,UKR.7_1,Protests,Peaceful protest,13
UKR,Ukraine,2024,UKR.7_1,Riots,Violent demonstration,1
UKR,Ukraine,2024,UKR.8_1,Battles,Armed clash,2806
UKR,Ukraine,2024,UKR.8_1,Battles,Government regains territory,1
UKR,Ukraine,2024,UKR.8_1,Battles,Non-state actor overtakes territory,28
UKR,Ukraine,2024,UKR.8_1,Explosions/Remote violence,Air/drone strike,1918
UKR,Ukraine,2024,UKR.8_1,Explosions/Remote violence,Remote explosive/landmine/IED,41
UKR,Ukraine,2024,UKR.8_1,Explosions/Remote violence,Shelling/artillery/missile attack,1697
UKR,Ukraine,2024,UKR.8_1,Protests,Peaceful protest,13
UKR,Ukraine,2024,UKR.8_1,Violence against civilians,Abduction/forced disappearance,2
UKR,Ukraine,2024,UKR.8_1,Violence against civilians,Attack,7
UKR,Ukraine,2024,UKR.9_1,Battles,Armed clash,732
UKR,Ukraine,2024,UKR.9_1,Explosions/Remote violence,Air/drone strike,1239
UKR,Ukraine,2024,UKR.9_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2024,UKR.9_1,Explosions/Remote violence,Remote explosive/landmine/IED,42
UKR,Ukraine,2024,UKR.9_1,Explosions/Remote violence,Shelling/artillery/missile attack,4069
UKR,Ukraine,2024,UKR.9_1,Protests,Peaceful protest,1
UKR,Ukraine,2024,UKR.9_1,Violence against civilians,Abduction/forced disappearance,3
UKR,Ukraine,2024,UKR.9_1,Violence against civilians,Attack,11
UKR,Ukraine,2025,UKR.10_1,Explosions/Remote violence,Air/drone strike,28
UKR,Ukraine,2025,UKR.10_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2025,UKR.10_1,Explosions/Remote violence,Remote explosive/landmine/IED,3
UKR,Ukraine,2025,UKR.10_1,Explosions/Remote violence,Shelling/artillery/missile attack,1
UKR,Ukraine,2025,UKR.10_1,Protests,Peaceful protest,9
UKR,Ukraine,2025,UKR.10_1,Riots,Mob violence,1
UKR,Ukraine,2025,UKR.10_1,Violence against civilians,Attack,1
UKR,Ukraine,2025,UKR.11_1,Battles,Armed clash,2
UKR,Ukraine,2025,UKR.11_1,Explosions/Remote violence,Air/drone strike,167
UKR,Ukraine,2025,UKR.11_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2025,UKR.11_1,Explosions/Remote violence,Remote explosive/landmine/IED,6
UKR,Ukraine,2025,UKR.11_1,Explosions/Remote violence,Shelling/artillery/missile attack,3
UKR,Ukraine,2025,UKR.11_1,Protests,Peaceful protest,57
UKR,Ukraine,2025,UKR.11_1,Protests,Protest with intervention,2
UKR,Ukraine,2025,UKR.11_1,Violence against civilians,Attack,3
UKR,Ukraine,2025,UKR.12_1,Explosions/Remote violence,Air/drone strike,162
UKR,Ukraine,2025,UKR.12_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2025,UKR.12_1,Explosions/Remote violence,Remote explosive/landmine/IED,2
UKR,Ukraine,2025,UKR.12_1,Protests,Peaceful protest,1
UKR,Ukraine,2025,UKR.12_1,Protests,Protest with intervention,1
UKR,Ukraine,2025,UKR.13_1,Explosions/Remote violence,Air/drone strike,38
UKR,Ukraine,2025,UKR.13_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
UKR,Ukraine,2025,UKR.13_1,Explosions/Remote violence,Shelling/artillery/missile attack,4
UKR,Ukraine,2025,UKR.13_1,Protests,Peaceful protest,17
UKR,Ukraine,2025,UKR.14_1,Battles,Armed clash,1
UKR,Ukraine,2025,UKR.14_1,Explosions/Remote violence,Air/drone strike,13
UKR,Ukraine,2025,UKR.14_1,Protests,Peaceful protest,11
UKR,Ukraine,2025,UKR.14_1,Riots,Mob violence,1
UKR,Ukraine,2025,UKR.14_1,Violence against civilians,Attack,1
UKR,Ukraine,2025,UKR.15_1,Battles,Armed clash,576
UKR,Ukraine,2025,UKR.15_1,Battles,Government regains territory,1
UKR,Ukraine,2025,UKR.15_1,Battles,Non-state actor overtakes territory,2
UKR,Ukraine,2025,UKR.15_1,Explosions/Remote violence,Air/drone strike,148
UKR,Ukraine,2025,UKR.15_1,Explosions/Remote violence,Remote explosive/landmine/IED,3
UKR,Ukraine,2025,UKR.15_1,Explosions/Remote violence,Shelling/artillery/missile attack,41
UKR,Ukraine,2025,UKR.15_1,Violence against civilians,Abduction/forced disappearance,1
UKR,Ukraine,2025,UKR.16_1,Explosions/Remote violence,Air/drone strike,282
UKR,Ukraine,2025,UKR.16_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2025,UKR.16_1,Explosions/Remote violence,Remote explosive/landmine/IED,2
UKR,Ukraine,2025,UKR.16_1,Explosions/Remote violence,Shelling/artillery/missile attack,63
UKR,Ukraine,2025,UKR.16_1,Protests,Peaceful protest,41
UKR,Ukraine,2025,UKR.17_1,Battles,Armed clash,2
UKR,Ukraine,2025,UKR.17_1,Explosions/Remote violence,Air/drone strike,131
UKR,Ukraine,2025,UKR.17_1,Explosions/Remote violence,Grenade,2
UKR,Ukraine,2025,UKR.17_1,Explosions/Remote violence,Remote explosive/landmine/IED,12
UKR,Ukraine,2025,UKR.17_1,Explosions/Remote violence,Shelling/artillery/missile attack,19
UKR,Ukraine,2025,UKR.17_1,Protests,Peaceful protest,10
UKR,Ukraine,2025,UKR.17_1,Riots,Mob violence,1
UKR,Ukraine,2025,UKR.17_1,Violence against civilians,Attack,2
UKR,Ukraine,2025,UKR.18_1,Battles,Armed clash,2
UKR,Ukraine,2025,UKR.18_1,Explosions/Remote violence,Air/drone strike,81
UKR,Ukraine,2025,UKR.18_1,Explosions/Remote violence,Shelling/artillery/missile attack,9
UKR,Ukraine,2025,UKR.18_1,Protests,Peaceful protest,20
UKR,Ukraine,2025,UKR.19_1,Battles,Armed clash,1
UKR,Ukraine,2025,UKR.19_1,Explosions/Remote violence,Air/drone strike,5
UKR,Ukraine,2025,UKR.19_1,Explosions/Remote violence,Remote explosive/landmine/IED,4
UKR,Ukraine,2025,UKR.19_1,Protests,Peaceful protest,7
UKR,Ukraine,2025,UKR.1_1,Explosions/Remote violence,Air/drone strike,61
UKR,Ukraine,2025,UKR.1_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
UKR,Ukraine,2025,UKR.1_1,Explosions/Remote violence,Shelling/artillery/missile attack,1
UKR,Ukraine,2025,UKR.1_1,Protests,Peaceful protest,37
UKR,Ukraine,2025,UKR.1_1,Riots,Mob violence,1
UKR,Ukraine,2025,UKR.20_1,Explosions/Remote violence,Air/drone strike,1
UKR,Ukraine,2025,UKR.21_1,Battles,Armed clash,800
UKR,Ukraine,2025,UKR.21_1,Battles,Government regains territory,5
UKR,Ukraine,2025,UKR.21_1,Battles,Non-state actor overtakes territory,12
UKR,Ukraine,2025,UKR.21_1,Explosions/Remote violence,Air/drone strike,5959
UKR,Ukraine,2025,UKR.21_1,Explosions/Remote violence,Remote explosive/landmine/IED,12
UKR,Ukraine,2025,UKR.21_1,Explosions/Remote violence,Shelling/artillery/missile attack,3020
UKR,Ukraine,2025,UKR.21_1,Protests,Peaceful protest,5
UKR,Ukraine,2025,UKR.22_1,Explosions/Remote violence,Air/drone strike,11
UKR,Ukraine,2025,UKR.22_1,Protests,Peaceful protest,11
UKR,Ukraine,2025,UKR.22_1,Riots,Mob violence,1
UKR,Ukraine,2025,UKR.23_1,Explosions/Remote violence,Air/drone strike,2
UKR,Ukraine,2025,UKR.23_1,Protests,Peaceful protest,10
UKR,Ukraine,2025,UKR.24_1,Explosions/Remote violence,Air/drone strike,7
UKR,Ukraine,2025,UKR.24_1,Protests,Peaceful protest,8
UKR,Ukraine,2025,UKR.25_1,Battles,Armed clash,2
UKR,Ukraine,2025,UKR.25_1,Explosions/Remote violence,Air/drone strike,6
UKR,Ukraine,2025,UKR.25_1,Protests,Peaceful protest,16
UKR,Ukraine,2025,UKR.25_1,Riots,Mob violence,2
UKR,Ukraine,2025,UKR.26_1,Battles,Armed clash,1331
UKR,Ukraine,2025,UKR.26_1,Battles,Government regains territory,1
UKR,Ukraine,2025,UKR.26_1,Battles,Non-state actor overtakes territory,14
UKR,Ukraine,2025,UKR.26_1,Explosions/Remote violence,Air/drone strike,2879
UKR,Ukraine,2025,UKR.26_1,Explosions/Remote violence,Remote explosive/landmine/IED,14
UKR,Ukraine,2025,UKR.26_1,Explosions/Remote violence,Shelling/artillery/missile attack,619
UKR,Ukraine,2025,UKR.26_1,Protests,Peaceful protest,7
UKR,Ukraine,2025,UKR.26_1,Violence against civilians,Abduction/forced disappearance,2
UKR,Ukraine,2025,UKR.26_1,Violence against civilians,Attack,2
UKR,Ukraine,2025,UKR.27_1,Explosions/Remote violence,Air/drone strike,25
UKR,Ukraine,2025,UKR.27_1,Explosions/Remote violence,Remote explosive/landmine/IED,2
UKR,Ukraine,2025,UKR.27_1,Protests,Peaceful protest,12
UKR,Ukraine,2025,UKR.27_1,Riots,Violent demonstration,1
UKR,Ukraine,2025,UKR.2_1,Battles,Armed clash,6
UKR,Ukraine,2025,UKR.2_1,Explosions/Remote violence,Air/drone strike,2586
UKR,Ukraine,2025,UKR.2_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
UKR,Ukraine,2025,UKR.2_1,Explosions/Remote violence,Shelling/artillery/missile attack,613
UKR,Ukraine,2025,UKR.2_1,Protests,Peaceful protest,4
UKR,Ukraine,2025,UKR.3_1,Explosions/Remote violence,Air/drone strike,3
UKR,Ukraine,2025,UKR.3_1,Protests,Peaceful protest,1
UKR,Ukraine,2025,UKR.4_1,Battles,Armed clash,1
UKR,Ukraine,2025,UKR.4_1,Explosions/Remote violence,Air/drone strike,67
UKR,Ukraine,2025,UKR.4_1,Explosions/Remote violence,Remote explosive/landmine/IED,3
UKR,Ukraine,2025,UKR.4_1,Explosions/Remote violence,Shelling/artillery/missile attack,5
UKR,Ukraine,2025,UKR.4_1,Violence against civilians,Abduction/forced disappearance,13
UKR,Ukraine,2025,UKR.4_1,Violence against civilians,Attack,1
UKR,Ukraine,2025,UKR.5_1,Battles,Armed clash,629
UKR,Ukraine,2025,UKR.5_1,Battles,Government regains territory,3
UKR,Ukraine,2025,UKR.5_1,Battles,Non-state actor overtakes territory,14
UKR,Ukraine,2025,UKR.5_1,Explosions/Remote violence,Air/drone strike,1476
UKR,Ukraine,2025,UKR.5_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2025,UKR.5_1,Explosions/Remote violence,Remote explosive/landmine/IED,5
UKR,Ukraine,2025,UKR.5_1,Explosions/Remote violence,Shelling/artillery/missile attack,301
UKR,Ukraine,2025,UKR.5_1,Protests,Peaceful protest,11
UKR,Ukraine,2025,UKR.5_1,Violence against civilians,Attack,2
UKR,Ukraine,2025,UKR.6_1,Battles,Armed clash,14456
UKR,Ukraine,2025,UKR.6_1,Battles,Government regains territory,19
UKR,Ukraine,2025,UKR.6_1,Battles,Non-state actor overtakes territory,131
UKR,Ukraine,2025,UKR.6_1,Explosions/Remote violence,Air/drone strike,2435
UKR,Ukraine,2025,UKR.6_1,Explosions/Remote violence,Remote explosive/landmine/IED,87
UKR,Ukraine,2025,UKR.6_1,Explosions/Remote violence,Shelling/artillery/missile attack,2692
UKR,Ukraine,2025,UKR.6_1,Protests,Peaceful protest,5
UKR,Ukraine,2025,UKR.6_1,Violence against civilians,Abduction/forced disappearance,1
UKR,Ukraine,2025,UKR.6_1,Violence against civilians,Attack,11
UKR,Ukraine,2025,UKR.7_1,Explosions/Remote violence,Air/drone strike,15
UKR,Ukraine,2025,UKR.7_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
UKR,Ukraine,2025,UKR.7_1,Protests,Peaceful protest,11
UKR,Ukraine,2025,UKR.8_1,Battles,Armed clash,3713
UKR,Ukraine,2025,UKR.8_1,Battles,Government regains territory,3
UKR,Ukraine,2025,UKR.8_1,Battles,Non-state actor overtakes territory,18
UKR,Ukraine,2025,UKR.8_1,Explosions/Remote violence,Air/drone strike,1480
UKR,Ukraine,2025,UKR.8_1,Explosions/Remote violence,Grenade,1
UKR,Ukraine,2025,UKR.8_1,Explosions/Remote violence,Remote explosive/landmine/IED,43
UKR,Ukraine,2025,UKR.8_1,Explosions/Remote violence,Shelling/artillery/missile attack,970
UKR,Ukraine,2025,UKR.8_1,Protests,Peaceful protest,11
UKR,Ukraine,2025,UKR.8_1,Protests,Protest with intervention,1
UKR,Ukraine,2025,UKR.8_1,Violence against civilians,Attack,6
UKR,Ukraine,2025,UKR.9_1,Battles,Armed clash,607
UKR,Ukraine,2025,UKR.9_1,Battles,Non-state actor overtakes territory,1
UKR,Ukraine,2025,UKR.9_1,Explosions/Remote violence,Air/drone strike,3219
UKR,Ukraine,2025,UKR.9_1,Explosions/Remote violence,Remote explosive/landmine/IED,56
UKR,Ukraine,2025,UKR.9_1,Explosions/Remote violence,Shelling/artillery/missile attack,5447
UKR,Ukraine,2025,UKR.9_1,Protests,Peaceful protest,1
UKR,Ukraine,2025,UKR.9_1,Violence against civilians,Abduction/forced disappearance,1
UKR,Ukraine,2025,UKR.9_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2017,UZB.6_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2018,UZB.10_1,Violence against civilians,Sexual violence,1
UZB,Uzbekistan,2018,UZB.13_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2018,UZB.13_1,Protests,Protest with intervention,3
UZB,Uzbekistan,2018,UZB.13_1,Riots,Mob violence,1
UZB,Uzbekistan,2018,UZB.13_1,Violence against civilians,Attack,4
UZB,Uzbekistan,2018,UZB.14_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2018,UZB.3_1,Protests,Peaceful protest,1
UZB,Uzbekistan,2018,UZB.3_1,Riots,Mob violence,2
UZB,Uzbekistan,2018,UZB.4_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2018,UZB.6_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2018,UZB.6_1,Protests,Protest with intervention,1
UZB,Uzbekistan,2018,UZB.8_1,Violence against civilians,Attack,3
UZB,Uzbekistan,2018,UZB.9_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2019,UZB.10_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2019,UZB.10_1,Riots,Mob violence,4
UZB,Uzbekistan,2019,UZB.10_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2019,UZB.11_1,Protests,Peaceful protest,1
UZB,Uzbekistan,2019,UZB.12_1,Protests,Peaceful protest,5
UZB,Uzbekistan,2019,UZB.12_1,Riots,Mob violence,1
UZB,Uzbekistan,2019,UZB.12_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2019,UZB.13_1,Protests,Peaceful protest,17
UZB,Uzbekistan,2019,UZB.13_1,Protests,Protest with intervention,3
UZB,Uzbekistan,2019,UZB.13_1,Riots,Mob violence,1
UZB,Uzbekistan,2019,UZB.13_1,Violence against civilians,Attack,3
UZB,Uzbekistan,2019,UZB.14_1,Protests,Peaceful protest,1
UZB,Uzbekistan,2019,UZB.14_1,Riots,Mob violence,1
UZB,Uzbekistan,2019,UZB.14_1,Riots,Violent demonstration,1
UZB,Uzbekistan,2019,UZB.1_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2019,UZB.1_1,Riots,Mob violence,1
UZB,Uzbekistan,2019,UZB.1_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2019,UZB.2_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2019,UZB.3_1,Protests,Peaceful protest,5
UZB,Uzbekistan,2019,UZB.3_1,Riots,Mob violence,1
UZB,Uzbekistan,2019,UZB.3_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2019,UZB.5_1,Protests,Peaceful protest,2
UZB,Uzbekistan,2019,UZB.5_1,Protests,Protest with intervention,1
UZB,Uzbekistan,2019,UZB.6_1,Riots,Mob violence,1
UZB,Uzbekistan,2019,UZB.6_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2019,UZB.7_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2019,UZB.7_1,Protests,Protest with intervention,2
UZB,Uzbekistan,2019,UZB.7_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2019,UZB.8_1,Protests,Peaceful protest,1
UZB,Uzbekistan,2020,UZB.10_1,Protests,Peaceful protest,6
UZB,Uzbekistan,2020,UZB.10_1,Riots,Violent demonstration,1
UZB,Uzbekistan,2020,UZB.10_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2020,UZB.10_1,Violence against civilians,Sexual violence,1
UZB,Uzbekistan,2020,UZB.11_1,Protests,Peaceful protest,5
UZB,Uzbekistan,2020,UZB.11_1,Protests,Protest with intervention,3
UZB,Uzbekistan,2020,UZB.11_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2020,UZB.12_1,Protests,Peaceful protest,5
UZB,Uzbekistan,2020,UZB.12_1,Riots,Violent demonstration,4
UZB,Uzbekistan,2020,UZB.12_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2020,UZB.13_1,Protests,Peaceful protest,96
UZB,Uzbekistan,2020,UZB.13_1,Protests,Protest with intervention,3
UZB,Uzbekistan,2020,UZB.13_1,Riots,Mob violence,4
UZB,Uzbekistan,2020,UZB.13_1,Riots,Violent demonstration,1
UZB,Uzbekistan,2020,UZB.13_1,Violence against civilians,Attack,3
UZB,Uzbekistan,2020,UZB.14_1,Protests,Peaceful protest,14
UZB,Uzbekistan,2020,UZB.14_1,Protests,Protest with intervention,1
UZB,Uzbekistan,2020,UZB.14_1,Violence against civilians,Sexual violence,1
UZB,Uzbekistan,2020,UZB.1_1,Protests,Peaceful protest,8
UZB,Uzbekistan,2020,UZB.1_1,Riots,Mob violence,2
UZB,Uzbekistan,2020,UZB.1_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2020,UZB.2_1,Protests,Peaceful protest,4
UZB,Uzbekistan,2020,UZB.2_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2020,UZB.3_1,Protests,Peaceful protest,8
UZB,Uzbekistan,2020,UZB.3_1,Violence against civilians,Attack,3
UZB,Uzbekistan,2020,UZB.4_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2020,UZB.5_1,Protests,Peaceful protest,5
UZB,Uzbekistan,2020,UZB.5_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2020,UZB.6_1,Protests,Peaceful protest,10
UZB,Uzbekistan,2020,UZB.6_1,Riots,Mob violence,1
UZB,Uzbekistan,2020,UZB.6_1,Riots,Violent demonstration,2
UZB,Uzbekistan,2020,UZB.6_1,Violence against civilians,Attack,4
UZB,Uzbekistan,2020,UZB.7_1,Protests,Peaceful protest,2
UZB,Uzbekistan,2020,UZB.7_1,Riots,Mob violence,1
UZB,Uzbekistan,2020,UZB.7_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2020,UZB.8_1,Protests,Peaceful protest,5
UZB,Uzbekistan,2020,UZB.8_1,Riots,Mob violence,1
UZB,Uzbekistan,2020,UZB.9_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2021,UZB.10_1,Protests,Peaceful protest,12
UZB,Uzbekistan,2021,UZB.10_1,Riots,Mob violence,2
UZB,Uzbekistan,2021,UZB.10_1,Riots,Violent demonstration,1
UZB,Uzbekistan,2021,UZB.10_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2021,UZB.11_1,Protests,Peaceful protest,5
UZB,Uzbekistan,2021,UZB.12_1,Explosions/Remote violence,Shelling/artillery/missile attack,1
UZB,Uzbekistan,2021,UZB.12_1,Protests,Peaceful protest,11
UZB,Uzbekistan,2021,UZB.12_1,Riots,Mob violence,1
UZB,Uzbekistan,2021,UZB.12_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2021,UZB.13_1,Protests,Peaceful protest,94
UZB,Uzbekistan,2021,UZB.13_1,Riots,Mob violence,3
UZB,Uzbekistan,2021,UZB.13_1,Riots,Violent demonstration,3
UZB,Uzbekistan,2021,UZB.13_1,Violence against civilians,Attack,8
UZB,Uzbekistan,2021,UZB.14_1,Protests,Peaceful protest,15
UZB,Uzbekistan,2021,UZB.14_1,Riots,Violent demonstration,1
UZB,Uzbekistan,2021,UZB.1_1,Protests,Peaceful protest,17
UZB,Uzbekistan,2021,UZB.1_1,Riots,Mob violence,1
UZB,Uzbekistan,2021,UZB.1_1,Violence against civilians,Attack,2
UZB,Uzbekistan,2021,UZB.2_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2021,UZB.3_1,Protests,Peaceful protest,10
UZB,Uzbekistan,2021,UZB.3_1,Riots,Mob violence,1
UZB,Uzbekistan,2021,UZB.3_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2021,UZB.4_1,Protests,Peaceful protest,3
UZB,Uzbekistan,2021,UZB.4_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2021,UZB.4_1,Violence against civilians,Sexual violence,1
UZB,Uzbekistan,2021,UZB.5_1,Protests,Peaceful protest,38
UZB,Uzbekistan,2021,UZB.5_1,Violence against civilians,Attack,3
UZB,Uzbekistan,2021,UZB.6_1,Protests,Peaceful protest,13
UZB,Uzbekistan,2021,UZB.6_1,Protests,Protest with intervention,2
UZB,Uzbekistan,2021,UZB.6_1,Riots,Mob violence,1
UZB,Uzbekistan,2021,UZB.6_1,Riots,Violent demonstration,1
UZB,Uzbekistan,2021,UZB.6_1,Violence against civilians,Attack,3
UZB,Uzbekistan,2021,UZB.7_1,Protests,Peaceful protest,4
UZB,Uzbekistan,2021,UZB.8_1,Protests,Peaceful protest,6
UZB,Uzbekistan,2021,UZB.8_1,Riots,Mob violence,1
UZB,Uzbekistan,2021,UZB.8_1,Violence against civilians,Attack,1
UZB,Uzbekistan,2021,UZB.9_1,Protests,Peaceful protest,6
UZB,Uzbekistan,2021,UZB.9_1,Riots,Mob violence,1
